Calibration values (ps) from cell 0 to 1024 :

00587.807	00589.138	00590.482	00591.810	00593.130	00594.472	00595.818	00597.158	cell = 440 to 447
00598.504	00599.858	00601.226	00602.596	00603.955	00605.289	00606.601	00607.912	cell = 448 to 455
00609.246	00610.597	00611.973	00613.336	00614.682	00616.025	00617.370	00618.691	cell = 456 to 463
00619.994	00621.293	00622.602	00623.943	00625.307	00626.671	00628.012	00629.341	cell = 464 to 471
00630.667	00632.000	00633.357	00634.707	00636.024	00637.335	00638.668	00640.012	cell = 472 to 479
00641.343	00642.668	00643.985	00645.293	00646.614	00647.971	00649.332	00650.674	cell = 480 to 487
00651.995	00653.315	00654.654	00655.996	00657.321	00658.626	00659.946	00661.264	cell = 488 to 495
00662.595	00663.943	00665.292	00666.611	00667.901	00669.201	00670.508	00671.801	cell = 496 to 503
00673.060	00674.328	00675.631	00676.970	00678.319	00679.647	00680.978	00682.304	cell = 504 to 511
00683.605	00684.896	00686.216	00687.549	00688.874	00690.191	00691.521	00692.880	cell = 512 to 519
00694.222	00695.529	00696.825	00698.138	00699.478	00700.815	00702.163	00703.528	cell = 520 to 527
00704.876	00706.203	00707.528	00708.860	00710.189	00711.515	00712.849	00714.205	cell = 528 to 535
00715.583	00716.941	00718.281	00719.631	00720.981	00722.305	00723.624	00724.956	cell = 536 to 543
00726.298	00727.633	00728.971	00730.320	00731.686	00733.042	00734.400	00735.763	cell = 544 to 551
00737.130	00738.459	00739.776	00741.106	00742.442	00743.775	00745.117	00746.480	cell = 552 to 559
00747.847	00749.184	00750.523	00751.861	00753.187	00754.496	00755.801	00757.121	cell = 560 to 567
00758.462	00759.795	00761.131	00762.493	00763.841	00765.173	00766.508	00767.857	cell = 568 to 575
00769.197	00770.503	00771.796	00773.109	00774.436	00775.771	00777.113	00778.473	cell = 576 to 583
00779.814	00781.125	00782.436	00783.757	00785.070	00786.367	00787.668	00789.007	cell = 584 to 591
00790.363	00791.702	00793.016	00794.333	00795.639	00796.921	00798.215	00799.537	cell = 592 to 599
00800.877	00802.199	00803.531	00804.901	00806.274	00807.616	00808.945	00810.285	cell = 600 to 607
00811.648	00812.999	00814.333	00815.676	00817.023	00818.342	00819.672	00821.048	cell = 608 to 615
00822.416	00823.744	00825.056	00826.372	00827.696	00829.005	00830.304	00831.629	cell = 616 to 623
00832.981	00834.341	00835.704	00837.093	00838.468	00839.799	00841.110	00842.427	cell = 624 to 631
00843.755	00845.078	00846.418	00847.785	00849.152	00850.493	00851.821	00853.174	cell = 632 to 639
00854.541	00855.882	00857.196	00858.505	00859.813	00861.127	00862.452	00863.796	cell = 640 to 647
00865.123	00866.425	00867.730	00869.064	00870.430	00871.763	00873.057	00874.343	cell = 648 to 655
00875.649	00876.981	00878.335	00879.718	00881.082	00882.421	00883.750	00885.105	cell = 656 to 663
00886.461	00887.785	00889.082	00890.387	00891.730	00893.080	00894.421	00895.746	cell = 664 to 671
00897.055	00898.349	00899.646	00900.969	00902.317	00903.662	00905.001	00906.355	cell = 672 to 679
00907.703	00909.042	00910.359	00911.671	00912.977	00914.282	00915.588	00916.897	cell = 680 to 687
00918.217	00919.533	00920.843	00922.157	00923.485	00924.803	00926.126	00927.453	cell = 688 to 695
00928.786	00930.110	00931.426	00932.758	00934.108	00935.465	00936.828	00938.192	cell = 696 to 703
00939.562	00940.916	00942.254	00943.587	00944.903	00946.203	00947.489	00948.789	cell = 704 to 711
00950.119	00951.459	00952.789	00954.125	00955.461	00956.783	00958.084	00959.409	cell = 712 to 719
00960.746	00962.087	00963.429	00964.802	00966.179	00967.567	00968.947	00970.315	cell = 720 to 727
00971.675	00973.025	00974.385	00975.758	00977.139	00978.504	00979.851	00981.198	cell = 728 to 735
00982.543	00983.869	00985.208	00986.561	00987.931	00989.310	00990.698	00992.075	cell = 736 to 743
00993.430	00994.756	00996.057	00997.369	00998.680	00999.980	01001.290	01002.631	cell = 744 to 751
01003.981	01005.308	01006.623	01007.938	01009.246	01010.537	01011.835	01013.160	cell = 752 to 759
01014.515	01015.878	01017.238	01018.613	01019.996	01021.339	01022.655	01023.996	cell = 760 to 767
01025.353	01026.695	01028.032	01029.382	01030.729	01032.064	01033.382	01034.694	cell = 768 to 775
01036.020	01037.349	01038.679	01040.023	01041.380	01042.705	01044.005	01045.323	cell = 776 to 783
