Calibration values (ps) from cell 0 to 1024 :

00590.767	00592.130	00593.497	00594.845	00596.162	00597.477	00598.785	00600.081	cell = 440 to 447
00601.382	00602.685	00603.991	00605.281	00606.563	00607.860	00609.172	00610.509	cell = 448 to 455
00611.859	00613.194	00614.526	00615.866	00617.195	00618.532	00619.865	00621.184	cell = 456 to 463
00622.520	00623.869	00625.229	00626.582	00627.894	00629.173	00630.441	00631.708	cell = 464 to 471
00632.998	00634.304	00635.618	00636.943	00638.264	00639.584	00640.910	00642.204	cell = 472 to 479
00643.485	00644.775	00646.070	00647.387	00648.722	00650.063	00651.380	00652.669	cell = 480 to 487
00653.979	00655.276	00656.567	00657.844	00659.104	00660.370	00661.656	00662.959	cell = 488 to 495
00664.286	00665.601	00666.907	00668.204	00669.468	00670.757	00672.052	00673.323	cell = 496 to 503
00674.585	00675.848	00677.136	00678.444	00679.756	00681.059	00682.354	00683.645	cell = 504 to 511
00684.943	00686.244	00687.552	00688.901	00690.231	00691.531	00692.858	00694.189	cell = 512 to 519
00695.511	00696.807	00698.091	00699.405	00700.723	00702.030	00703.335	00704.621	cell = 520 to 527
00705.922	00707.214	00708.479	00709.769	00711.076	00712.382	00713.695	00715.031	cell = 528 to 535
00716.406	00717.756	00719.077	00720.391	00721.715	00723.038	00724.355	00725.665	cell = 536 to 543
00726.992	00728.317	00729.630	00730.955	00732.293	00733.613	00734.908	00736.213	cell = 544 to 551
00737.548	00738.872	00740.192	00741.523	00742.852	00744.167	00745.480	00746.798	cell = 552 to 559
00748.137	00749.474	00750.799	00752.129	00753.461	00754.782	00756.078	00757.367	cell = 560 to 567
00758.683	00759.990	00761.285	00762.593	00763.940	00765.294	00766.626	00767.951	cell = 568 to 575
00769.283	00770.611	00771.936	00773.262	00774.590	00775.929	00777.259	00778.580	cell = 576 to 583
00779.929	00781.287	00782.617	00783.937	00785.269	00786.579	00787.874	00789.187	cell = 584 to 591
00790.520	00791.848	00793.186	00794.534	00795.879	00797.226	00798.575	00799.925	cell = 592 to 599
00801.275	00802.594	00803.903	00805.225	00806.583	00807.934	00809.263	00810.603	cell = 600 to 607
00811.960	00813.299	00814.633	00815.961	00817.283	00818.591	00819.888	00821.216	cell = 608 to 615
00822.582	00823.953	00825.292	00826.626	00827.969	00829.297	00830.590	00831.888	cell = 616 to 623
00833.212	00834.547	00835.894	00837.256	00838.628	00839.985	00841.318	00842.654	cell = 624 to 631
00844.001	00845.347	00846.679	00848.005	00849.351	00850.702	00852.042	00853.379	cell = 632 to 639
00854.705	00856.018	00857.334	00858.668	00860.009	00861.336	00862.654	00863.967	cell = 640 to 647
00865.289	00866.620	00867.960	00869.306	00870.654	00871.990	00873.320	00874.661	cell = 648 to 655
00875.994	00877.294	00878.581	00879.872	00881.180	00882.507	00883.838	00885.171	cell = 656 to 663
00886.505	00887.828	00889.139	00890.464	00891.805	00893.135	00894.445	00895.767	cell = 664 to 671
00897.109	00898.442	00899.758	00901.056	00902.357	00903.672	00905.003	00906.354	cell = 672 to 679
00907.718	00909.061	00910.360	00911.649	00912.959	00914.275	00915.583	00916.904	cell = 680 to 687
00918.251	00919.612	00920.988	00922.350	00923.682	00924.982	00926.259	00927.529	cell = 688 to 695
00928.809	00930.104	00931.400	00932.701	00934.013	00935.338	00936.653	00937.967	cell = 696 to 703
00939.279	00940.576	00941.857	00943.138	00944.414	00945.700	00946.995	00948.320	cell = 704 to 711
00949.651	00950.979	00952.292	00953.597	00954.917	00956.250	00957.582	00958.916	cell = 712 to 719
00960.258	00961.598	00962.938	00964.283	00965.643	00966.987	00968.321	00969.663	cell = 720 to 727
00971.036	00972.422	00973.791	00975.141	00976.464	00977.769	00979.070	00980.387	cell = 728 to 735
00981.732	00983.083	00984.421	00985.755	00987.088	00988.426	00989.755	00991.077	cell = 736 to 743
00992.409	00993.739	00995.056	00996.392	00997.742	00999.088	01000.414	01001.741	cell = 744 to 751
01003.096	01004.484	01005.872	01007.258	01008.635	01010.002	01011.360	01012.710	cell = 752 to 759
01014.068	01015.417	01016.765	01018.116	01019.472	01020.821	01022.146	01023.461	cell = 760 to 767
01024.774	01026.091	01027.408	01028.720	01030.027	01031.340	01032.656	01033.972	cell = 768 to 775
01035.305	01036.633	01037.969	01039.314	01040.691	01042.082	01043.455	01044.803	cell = 776 to 783
01046.142	01047.485	01048.839	01050.211	01051.591	01052.965	01054.341	01055.733	cell = 784 to 791
01057.130	01058.513	01059.873	01061.205	01062.543	01063.898	01065.253	01066.614	cell = 792 to 799
01067.959	01069.292	01070.625	01071.971	01073.328	01074.674	01076.014	01077.335	cell = 800 to 807
01078.645	01079.968	01081.298	01082.619	01083.942	01085.269	01086.598	01087.948	cell = 808 to 815
01089.311	01090.657	01091.999	01093.334	01094.654	01095.967	01097.291	01098.625	cell = 816 to 823
01099.958	01101.303	01102.656	01104.012	01105.369	01106.704	01108.032	01109.368	cell = 824 to 831
01110.688	01111.987	01113.279	01114.588	01115.904	01117.219	01118.536	01119.875	cell = 832 to 839
01121.221	01122.557	01123.885	01125.219	01126.569	01127.889	01129.193	01130.516	cell = 840 to 847
01131.861	01133.219	01134.566	01135.914	01137.267	01138.586	01139.875	01141.155	cell = 848 to 855
01142.457	01143.779	01145.101	01146.429	01147.796	01149.162	01150.511	01151.843	cell = 856 to 863
01153.181	01154.526	01155.867	01157.221	01158.615	01160.018	01161.413	01162.792	cell = 864 to 871
01164.160	01165.504	01166.831	01168.160	01169.498	01170.842	01172.189	01173.542	cell = 872 to 879
01174.896	01176.230	01177.566	01178.908	01180.244	01181.557	01182.856	01184.169	cell = 880 to 887
01185.492	01186.809	01188.123	01189.455	01190.795	01192.117	01193.437	01194.775	cell = 888 to 895
01196.120	01197.432	01198.726	01200.035	01201.348	01202.671	01203.992	01205.328	cell = 896 to 903
01206.671	01207.989	01209.279	01210.576	01211.887	01213.178	01214.453	01215.724	cell = 904 to 911
